config_id,family,c,gamma,fold,train_eer,validation_eer,validation_roc_auc,working_fmr,working_fnmr
logistic_regression__c_0.1,logistic_regression,0.1,,5,0.06444444444444444,0.23333333333333334,0.8746913580246913,0.005555555555555556,0.6166666666666667
logistic_regression__c_1,logistic_regression,1.0,,5,0.06111111111111111,0.25,0.8646913580246913,0.005555555555555556,0.6388888888888888
logistic_regression__c_10,logistic_regression,10.0,,5,0.06222222222222222,0.25,0.86320987654321,0.005555555555555556,0.6444444444444445
logistic_regression__c_100,logistic_regression,100.0,,5,0.06222222222222222,0.25555555555555554,0.8629320987654321,0.005555555555555556,0.65
linear_svm__c_0.001,linear_svm,0.001,,5,0.07888888888888888,0.17222222222222222,0.9133641975308642,0.005555555555555556,0.4222222222222222
linear_svm__c_0.01,linear_svm,0.01,,5,0.06666666666666667,0.2111111111111111,0.8813580246913579,0.005555555555555556,0.5777777777777777
linear_svm__c_0.1,linear_svm,0.1,,5,0.06111111111111111,0.2611111111111111,0.8500617283950618,0.005555555555555556,0.6777777777777778
linear_svm__c_1,linear_svm,1.0,,5,0.05555555555555555,0.22777777777777777,0.8673148148148148,0.005555555555555556,0.6222222222222222
linear_svm__c_10,linear_svm,10.0,,5,0.05555555555555555,0.21666666666666667,0.8734567901234568,0.005555555555555556,0.6222222222222222
linear_svm__c_100,linear_svm,100.0,,5,0.05555555555555555,0.21666666666666667,0.8732716049382717,0.005555555555555556,0.6222222222222222
rbf_svm__c_0.001__gamma_0.0001,rbf_svm,0.001,0.0001,5,0.1288888888888889,0.11666666666666667,0.9615740740740741,0.005555555555555556,0.3
